data,equipamento,produto,quantidade,valorUnitario,valorTotal,fornecedor
2025-03-14 00:00:00,CB-19,"FAROL FKY0527W 12/24V BRIWAX",1,57.228889,57.228889,"KAIQUE.ALVES"
2025-01-02 00:00:00,CB-20,"FAROL FKY0527W 12/24V BRIWAX",1,57.228889,57.228889,"LUIZ.SANTOS"
2025-03-24 00:00:00,CB-21,"FAROL FKY0527W 12/24V BRIWAX",1,57.228889,57.228889,"LUIZ.SANTOS"
2025-04-07 00:00:00,CB-22,"FAROL FKY0527W 12/24V BRIWAX",1,57.228889,57.228889,"LUIZ.SANTOS"
2025-07-21 00:00:00,BM-01,"ARRUELA MERCEDES A 9433250070",2,28.5674225,57.134845,"BRAIANN.ARAGAO"
2025-10-13 00:00:00,CB-08,"ARRUELA MERCEDES A 9433250070",2,28.5674225,57.134845,"VANESSA.ALVES"
2025-10-13 00:00:00,EH-17,"PROTETOR CAT 326-3407",0,Infinity,56.94,"PARCEIROS TRANSPORTES LTDA"
2025-04-17 00:00:00,GE-08,"LOCTITE 518 15G",1,56.76,56.76,"DCCO SOLUCOES EM ENERGIA E EQUIPAMENTOS LTDA"
2025-05-08 00:00:00,CB-02,"MANGUEIRA PU ASPIRAL PU8MMX3,5",1,56.63125,56.63125,"KAIQUE.ALVES"
2025-07-25 00:00:00,CB-05,"MANGUEIRA PU ASPIRAL PU8MMX3,5",1,56.63125,56.63125,"BRAIANN.ARAGAO"
2025-04-11 00:00:00,BM-01,"ABRACADEIRA CAT 1W5455.000",0,Infinity,56.62,"PARCEIRO TRANSPORTES LTDA"
2025-09-04 00:00:00,TE-05,"AMORTECEDOR CAT 192-7848",0,Infinity,56.58,"PARCEIROS TRANSPORTES LTDA"
2025-07-21 00:00:00,CB-13,"ESPIGAO 18MM X 11,5 CAL 10.9",1,56.487743,56.487743,"BRAIANN.ARAGAO"
2025-10-14 00:00:00,CB-14,"ESPIGAO 18MM X 11,5 CAL 10.9",1,56.487743,56.487743,"BRAIANN.ARAGAO"
2025-10-03 00:00:00,CB-15,"ESPIGAO 18MM X 11,5 CAL 10.9",1,56.487743,56.487743,"VANESSA.ALVES"
2025-09-11 00:00:00,CB-16,"ESPIGAO 18MM X 11,5 CAL 10.9",1,56.487743,56.487743,"BRAIANN.ARAGAO"
2025-07-10 00:00:00,CB-25,"ESPIGAO 18MM X 11,5 CAL 10.9",1,56.487743,56.487743,"GABRIEL.ANDRADE"
2025-09-05 00:00:00,CB-26,"ESPIGAO 18MM X 11,5 CAL 10.9",1,56.487743,56.487743,"BRAIANN.ARAGAO"
2025-09-10 00:00:00,CB-05,"ESPIGAO 18MM X 11,5 CAL 10.9",1,56.487742,56.487742,"VANESSA.ALVES"
2025-07-02 00:00:00,CB-06,"ESPIGAO 18MM X 11,5 CAL 10.9",1,56.487742,56.487742,"BRAIANN.ARAGAO"
2025-08-08 00:00:00,CB-08,"ESPIGAO 18MM X 11,5 CAL 10.9",1,56.487742,56.487742,"BRAIANN.ARAGAO"
2025-06-11 00:00:00,CB-13,"ESPIGAO 18MM X 11,5 CAL 10.9",1,56.487742,56.487742,"BRAIANN.ARAGAO"
2025-06-25 00:00:00,CB-16,"ESPIGAO 18MM X 11,5 CAL 10.9",1,56.487742,56.487742,"BRAIANN.ARAGAO"
2025-09-30 00:00:00,CB-23,"ESPIGAO 18MM X 11,5 CAL 10.9",1,56.487742,56.487742,"BRAIANN.ARAGAO"
2025-07-10 00:00:00,CB-25,"ESPIGAO 18MM X 11,5 CAL 10.9",1,56.487742,56.487742,"GABRIEL.ANDRADE"
2025-10-22 00:00:00,CB-25,"ESPIGAO 18MM X 11,5 CAL 10.9",1,56.487742,56.487742,"VANESSA.ALVES"
2025-05-27 00:00:00,CB-27,"ESPIGAO 18MM X 11,5 CAL 10.9",1,56.487742,56.487742,"BRAIANN.ARAGAO"
2025-10-07 00:00:00,CB-27,"ESPIGAO 18MM X 11,5 CAL 10.9",1,56.487742,56.487742,"VANESSA.ALVES"
2025-05-03 00:00:00,BM-02,"ABRACADEIRA",0,Infinity,56.47,"PARCEIRO TRANSPORTES LTDA"
2025-05-26 00:00:00,BM-04,"CAPA 1/4 PR 2TRAMAS",4,14.115,56.46,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-01-07 00:00:00,PC-08,"ANEL CAT 175-7904",1,56.34,56.34,"SOTREQ S/A"
2025-10-17 00:00:00,PV-01,"BOTAO XA2ES442 GIRAR VERMELHO",1,56.201888,56.201888,"BRAIANN.ARAGAO"
2025-05-06 00:00:00,PC-03,"RETENTOR CAT 3670573",0,Infinity,56.09,"PARCEIRO TRANSPORTES LTDA"
2025-04-03 00:00:00,PC-09,"ANEL CAT 3H0107.000",4,14.01,56.04,"SOTREQ S/A"
2025-01-03 00:00:00,PC-08,"FGC 1 1.3/16 UNS-SEDE PLANA",1,56,56,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-08-27 00:00:00,PC-02,"CAPA P MANGUEIRA",2,28,56,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-02-01 00:00:00,BM-02,"BUCHA H312",1,56,56,"ARAUJO E NOGUEIRA MAGALHAES LTDA"
2025-09-09 00:00:00,PC-04,"FGC 90 1.3/16 UNS-12FPP SPX",1,56,56,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-10-04 00:00:00,CB-17,"CONEXAO FEMEA MERCEDES A693997",1,55.916,55.916,"BRAIANN.ARAGAO"
2025-01-28 00:00:00,CB-05,"LAMPADA H7 70W 24V OSRAM",2,27.9353145,55.870629,"ALVARO.ISAQUE"
2025-01-30 00:00:00,CB-05,"LAMPADA H7 70W 24V OSRAM",2,27.9353145,55.870629,"ALVARO.ISAQUE"
2025-04-01 00:00:00,CB-05,"LAMPADA H7 70W 24V OSRAM",2,27.9353145,55.870629,"LUIZ.SANTOS"
2025-04-15 00:00:00,CB-06,"LAMPADA H7 70W 24V OSRAM",2,27.9353145,55.870629,"LUIZ.SANTOS"
2025-02-28 00:00:00,CB-08,"LAMPADA H7 70W 24V OSRAM",2,27.9353145,55.870629,"LUIZ.SANTOS"
2025-03-06 00:00:00,CB-08,"LAMPADA H7 70W 24V OSRAM",2,27.9353145,55.870629,"LUIZ.SANTOS"
2025-01-21 00:00:00,CB-09,"LAMPADA H7 70W 24V OSRAM",2,27.9353145,55.870629,"KAIQUE.ALVES"
2025-04-28 00:00:00,CB-12,"LAMPADA H7 70W 24V OSRAM",2,27.9353145,55.870629,"BRAIANN.ARAGAO"
2025-04-01 00:00:00,CB-15,"LAMPADA H7 70W 24V OSRAM",2,27.9353145,55.870629,"LUIZ.SANTOS"
2025-04-21 00:00:00,CB-22,"LAMPADA H7 70W 24V OSRAM",2,27.9353145,55.870629,"GABRIEL.ANDRADE"
2025-04-28 00:00:00,CB-24,"LAMPADA H7 70W 24V OSRAM",2,27.9353145,55.870629,"KAIQUE.ALVES"
2025-04-24 00:00:00,CB-27,"LAMPADA H7 70W 24V OSRAM",2,27.9353145,55.870629,"BRAIANN.ARAGAO"
2025-04-17 00:00:00,GE-08,"PORCA",16,3.4868749999999995,55.78999999999999,"DCCO SOLUCOES EM ENERGIA E EQUIPAMENTOS LTDA"
2025-07-24 00:00:00,BM-01,"BOTAO XA2ES442 GIRAR VERMELHO",1,55.69944,55.69944,"BRAIANN.ARAGAO"
2025-02-21 00:00:00,RP-01,"PINO",0,Infinity,55.61,"PARCEIROS TRANSPORTES LTDA"
2025-08-18 00:00:00,EH-09,"ANEL CAT 1661496.000",0,Infinity,55.57,"PARCEIRO TRANSPORTES LTDA"
2025-09-08 00:00:00,BM-03,"PORCA SEXTAVADA DE ACO",12,4.6275,55.53,"MIRANDA FERRAGENS LTDA"
2025-05-01 00:00:00,VL-17,"LAMPADA H16 12V",1,55.501125,55.501125,"GABRIEL.ANDRADE"
2025-06-12 00:00:00,VL-17,"LAMPADA H16 12V",1,55.501125,55.501125,"BRAIANN.ARAGAO"
2025-07-02 00:00:00,VL-17,"LAMPADA H16 12V",1,55.501125,55.501125,"BRAIANN.ARAGAO"
2025-05-07 00:00:00,VL-16,"LAMPADA H16 12V",1,55.501125,55.501125,"BRAIANN.ARAGAO"
2025-08-18 00:00:00,EH-09,"ANEL",0,Infinity,55.44,"PARCEIRO TRANSPORTES LTDA"
2025-11-11 00:00:00,CB-06,"ESPIGAO 18MM X 11,5 CAL 10.9",1,55.204285,55.204285,"VANESSA.ALVES"
2025-11-07 00:00:00,CB-25,"ESPIGAO 18MM X 11,5 CAL 10.9",1,55.20375,55.20375,"VANESSA.ALVES"
2025-11-05 00:00:00,CB-18,"ESPIGAO 18MM X 11,5 CAL 10.9",1,55.203333,55.203333,"VANESSA.ALVES"
2025-11-03 00:00:00,CB-24,"ESPIGAO 18MM X 11,5 CAL 10.9",1,55.203,55.203,"BRAIANN.ARAGAO"
2025-09-05 00:00:00,CB-04,"PARAF MERCEDES N000000005541",1,55.003,55.003,"BRAIANN.ARAGAO"
2025-04-17 00:00:00,CB-16,"PARAF MERCEDES N000000005541",1,55.003,55.003,"BRAIANN.ARAGAO"
2025-04-08 00:00:00,VL-24,"OLEO 5W40 MOBIL",1,55,55,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-10-22 00:00:00,VL-13,"OLEO 5W30",1,55,55,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-08-14 00:00:00,EH-09,"ANEL CAT 103-8345",0,Infinity,55,"PARCEIRO TRANSPORTES LTDA"
2025-09-24 00:00:00,VL-14,"KIT PALHETA",1,55,55,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-01-16 00:00:00,VL-24,"ARTICULADOR AXIAL",1,55,55,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-01-03 00:00:00,VL-19,"SABO-JUNTA TAMPA VALVULA",1,55,55,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-01-15 00:00:00,VL-13,"TECFIL- FILTRO AR",1,55,55,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-09-04 00:00:00,VL-23,"TECFIL- FILTRO AR",1,55,55,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-10-16 00:00:00,VL-18,"JUNTA TAMPA VALVULA",1,55,55,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-10-13 00:00:00,VL-26,"WEGA-FILTRO AR",1,55,55,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-01-03 00:00:00,VL-19,"SILICONE LOCTITE GREY",1,55,55,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-05-21 00:00:00,PC-10,"ROLAMENTO 6304",1,55,55,"AUTO ELETRICA DO MAICON EIRELI"
2025-10-22 00:00:00,PC-02,"RETENTOR CAT 9M5024.000",1,54.95,54.95,"SOTREQ S/A"
2025-05-19 00:00:00,BM-01,"PARAFUSO SEXT 8.8 M12X50MM",0.37,148.1721054054054,54.823679,"BRAIANN.ARAGAO"
2025-01-07 00:00:00,BM-04,"PARAFUSO ALLEN M12X40MM",0.5,109.62,54.81,"LUIZ.SANTOS"
2025-08-11 00:00:00,CB-07,"ABRAC. MERCEDES N000000001468",1,54.797989,54.797989,"BRAIANN.ARAGAO"
2025-06-18 00:00:00,CB-20,"ABRAC. MERCEDES N000000001468",1,54.797989,54.797989,"BRAIANN.ARAGAO"
2025-10-10 00:00:00,CB-21,"PORCA MERCEDES A0004010672",4,13.68085225,54.723409,"VANESSA.ALVES"
2025-09-03 00:00:00,CB-27,"PORCA MERCEDES A0004010672",4,13.680852,54.723408,"BRAIANN.ARAGAO"
2025-02-11 00:00:00,BM-02,"SINALEIRO VERM 22MM 24CC/VCAWE",3,18.24,54.72,"LUIZ.SANTOS"
2025-02-24 00:00:00,PC-09,"PORCA CAT 8J2933",2,27.295625,54.59125,"ALVARO.ISAQUE"
2025-04-02 00:00:00,CG-01,"DIESEL S 10 ADITIVADO",9.56,5.708850941422593,54.576615,"LYANDRA.GOMES"
2025-04-02 00:00:00,CG-01,"DIESEL S 10 ADITIVADO",9.56,5.704292573221757,54.533037,"LYANDRA.GOMES"
2025-03-05 00:00:00,RP-01,"ANILHA 6 MM",2,27.225,54.45,"JARDIM EQUIPAMENTOS E PECAS LTDA"
2025-05-28 00:00:00,CC-02,"NIPEL 12",12,4.5375000000000005,54.45,"AUTO PECAS POLLY LTDA"
2025-09-23 00:00:00,CB-15,"CAPA 3/4 PR 2 TRAMAS S/DESTAQU",2,27.225,54.45,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-01-02 00:00:00,MN-01,"CAPA 1/2 PR TRAMAS S/DESCASQUE",2,27.225,54.45,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-05-02 00:00:00,CC-01,"CONEXAO MACHO",4,13.6125,54.45,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-06-02 00:00:00,CP-02,"CRUZETA",1,54.45,54.45,"ARAUJO E NOGUEIRA MAGALHAES LTDA"
2025-05-28 00:00:00,CC-02,"NIPLE 06",12,4.5375000000000005,54.45,"AUTO PECAS POLLY LTDA"
2025-05-28 00:00:00,CC-02,"NIPLE 8",12,4.5375000000000005,54.45,"AUTO PECAS POLLY LTDA"
2025-08-25 00:00:00,CP-02,"BUCHA 22 X 16",4,13.6125,54.45,"AUTO PECAS POLLY LTDA"
2025-03-24 00:00:00,TE-05,"SCOT45 MN2-J4 SAUBER FIT",4,13.6125,54.45,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-07-25 00:00:00,EH-07,"CAPA 3/4 PR 6 TRAMAS S/DESCASQ",1,54.45,54.45,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-05-09 00:00:00,PC-03,"RETENTOR CAT 3670572",0,Infinity,54.34,"PARCEIRO TRANSPORTES LTDA"
2025-02-26 00:00:00,CC-01,"DIESEL S 10 ADITIVADO",9.09,5.966067656765676,54.231555,"LYANDRA.GOMES"
2025-08-12 00:00:00,BM-04,"LIMA CHATA 8 ENXADA",3,18.019468666666665,54.058406,"BRAIANN.ARAGAO"
2025-06-03 00:00:00,MN-01,"ANEL CAT 2147568.000",1,54.04,54.04,"SOTREQ S/A"
2025-02-07 00:00:00,VL-14,"SILICONE LOCTITE GREY",1,54.01,54.01,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-04-10 00:00:00,VL-12,"ABRACADEIRA",15,3.6,54,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-10-07 00:00:00,TE-06,"CAPA 1/2 PR 2 TRAMAS",2,27,54,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-04-10 00:00:00,VL-12,"LOCTITE SILICONE ULTRA BLACK",1,54,54,"REVISA CENTRO AUTOMOTIVO LTDA"
2025-06-25 00:00:00,BM-01,"CAPA CP4-10 1.5 8X4T RAIADA",2,27,54,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-08-07 00:00:00,BM-02,"RETENTOR 5836",3,18,54,"ARAUJO E NOGUEIRA MAGALHAES LTDA"
2025-07-08 00:00:00,BM-01,"COTOVELO 90 GRAUS 3/4",1,54,54,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-02-26 00:00:00,CC-01,"DIESEL S 10 ADITIVADO",9.09,5.929075247524753,53.895294,"ALVARO.ISAQUE"
2025-06-20 00:00:00,BM-01,"DISCO DE CORTE 4 1/2 DEWALT",20,2.69358205,53.871641,"LUIZ.SANTOS"
2025-06-26 00:00:00,EH-15,"ANEL RETENTOR CAT 6V-5043",0,Infinity,53.75,"PARCEIROS TRANSPORTES LTDA"
2025-10-13 00:00:00,CB-27,"TAMPA MERCEDES A0004700605",1,53.67,53.67,"VANESSA.ALVES"
2025-10-27 00:00:00,BM-02,"OLEO 15W40 MOBIL AGRANEL",3,17.879279666666665,53.637839,"STHEFANNE.CIQUEIRA"
2025-10-09 00:00:00,PC-04,"OLEO 15W40 MOBIL AGRANEL",3,17.879279666666665,53.637839,"STHEFANNE.CIQUEIRA"
2025-04-01 00:00:00,BM-03,"BICO DE CORTE N 06 1502",1,53.584214,53.584214,"LUIZ.SANTOS"
2025-04-17 00:00:00,GE-08,"SILICONE LOCTITE 5699 85GR",1,53.55,53.55,"DCCO SOLUCOES EM ENERGIA E EQUIPAMENTOS LTDA"
2025-04-25 00:00:00,CB-17,"BUJAO MERCEDES N000908020004",1,53.46,53.46,"BRAIANN.ARAGAO"
2025-02-26 00:00:00,GE-03,"FERROLHO CHATO",8,6.67375,53.39,"FERMARCS - COMERCIO VAREJISTA DE FERRAMENTAS E ACE"
2025-10-10 00:00:00,TE-03,"PINO CAT 1140358",1,53.366118,53.366118,"VANESSA.ALVES"
2025-05-22 00:00:00,TE-05,"PINO CAT 1140358",1,53.366118,53.366118,"BRAIANN.ARAGAO"
2025-04-15 00:00:00,TE-04,"PINO CAT 1140358",1,53.366117,53.366117,"LUIZ.SANTOS"
2025-09-15 00:00:00,TE-05,"PINO CAT 1140358",1,53.366117,53.366117,"GABRIEL.ANDRADE"
2025-04-10 00:00:00,BM-02,"ABRACADEIRA CAT 9N2038",0,Infinity,53.29,"PARCEIRO TRANSPORTES LTDA"
2025-02-10 00:00:00,TE-03,"MANGUEIRA",0.57,93.47368421052633,53.28,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-06-09 00:00:00,BM-02,"OLEO 15W40 MOBIL AGRANEL",3,17.750881,53.252643,"STHEFANNE.CIQUEIRA"
2025-06-17 00:00:00,BM-02,"OLEO 15W40 MOBIL AGRANEL",3,17.750881,53.252643,"STHEFANNE.CIQUEIRA"
2025-06-16 00:00:00,GE-336,"OLEO 15W40 MOBIL AGRANEL",3,17.750881,53.252643,"STHEFANNE.CIQUEIRA"
2025-04-22 00:00:00,BM-03,"FITA ISOL 20M 33+ SCOTCH 3M",2,26.6,53.2,"LUIZ.SANTOS"
2025-08-27 00:00:00,CB-13,"PARAFUSO MERCEDES A0004013571",1,53.108808,53.108808,"VANESSA.ALVES"
2025-02-24 00:00:00,RP-01,"PINO",0,Infinity,53,"PARCEIROS TRANSPORTES LTDA"
2025-01-20 00:00:00,BM-01,"ARRUELA CAT 5P8247",8,6.62375,52.99,"SOTREQ S/A"
2025-10-27 00:00:00,CC-02,"DIESEL S 10 ADITIVADO",9.38,5.636888166311301,52.874011,"STHEFANNE.CIQUEIRA"
2025-10-27 00:00:00,CC-02,"DIESEL S 10 ADITIVADO",9.38,5.632209381663112,52.830124,"STHEFANNE.CIQUEIRA"
2025-09-08 00:00:00,PC-03,"DISCO FLAP 4 DEWALT GR80",10,5.2798225,52.798225,"VANESSA.ALVES"
2025-02-21 00:00:00,CB-15,"ANEL MERCEDES N007603024106",5,10.552,52.76,"MARDISA VEICULOS SA"
2025-02-21 00:00:00,CB-17,"ANEL MERCEDES N007603024106",5,10.552,52.76,"MARDISA VEICULOS SA"
2025-08-08 00:00:00,CB-09,"PARAFUSO MERCEDES A0199906901",4,13.1889335,52.755734,"BRAIANN.ARAGAO"
2025-08-21 00:00:00,EH-10,"ANEL CAT 6V-5597",0,Infinity,52.73,"PARCEIRO TRANSPORTES LTDA"
2025-10-08 00:00:00,CB-22,"ABRAC MERCEDES N000000000666",1,52.685,52.685,"VANESSA.ALVES"
2025-07-21 00:00:00,CB-19,"TARUGO DE NITANYL",1.13,46.61061946902655,52.67,"MIRANDA FERRAGENS LTDA"
2025-07-21 00:00:00,CB-22,"TARUGO DE NITANYL",1.13,46.60176991150443,52.66,"MIRANDA FERRAGENS LTDA"
2025-02-03 00:00:00,TE-05,"CAPA 3/4 PR 2 TRAMAS S/DESTAQU",2,26.315,52.63,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-09-18 00:00:00,EH-08,"FGR 1.3/16 UNS-SEDE PLANA X3/4",2,26.315,52.63,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-09-19 00:00:00,EH-09,"FGR 1.3/16 UNS-SEDE PLANA X3/4",2,26.315,52.63,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-08-26 00:00:00,EH-11,"FGR 1.3/16 UNS-SEDE PLANA X3/4",2,26.315,52.63,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-06-25 00:00:00,BM-01,"MOLA PLASTICA 44 1POL",2.5,21,52.5,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-04-03 00:00:00,PC-09,"ANEL CAT 0616711.000",1,52.46,52.46,"SOTREQ S/A"
2025-08-14 00:00:00,EH-09,"ANEL CAT 103-8345",1,52.42,52.42,"SOTREQ S/A"
2025-11-11 00:00:00,CG-01,"FILTRO MANN PU 1046X",1,52.403333,52.403333,"VANESSA.ALVES"
2025-05-28 00:00:00,EH-12,"OLEO 15W40 MOBIL AGRANEL",3,17.462979,52.388937,"STHEFANNE.CIQUEIRA"
2025-05-26 00:00:00,GE-336,"OLEO 15W40 MOBIL AGRANEL",3,17.462979,52.388937,"STHEFANNE.CIQUEIRA"
2025-02-26 00:00:00,CB-08,"PORCA MERCEDES N000000005464",2,26.172,52.344,"LUIZ.SANTOS"
2025-01-22 00:00:00,BM-01,"CONECTOR PADRAO DIN 43650",1,52.298,52.298,"ALVARO.ISAQUE"
2025-08-06 00:00:00,PC-01,"OLEO 15W40 MOBIL AGRANEL",3,17.431289666666668,52.293869,"STHEFANNE.CIQUEIRA"
2025-08-08 00:00:00,PC-08,"OLEO 15W40 MOBIL AGRANEL",3,17.431289666666668,52.293869,"STHEFANNE.CIQUEIRA"
2025-04-28 00:00:00,CG-01,"FILTRO MANN PU 1046X",1,52.226667,52.226667,"BRAIANN.ARAGAO"
2025-06-09 00:00:00,BM-01,"PARAFUSO ALLEN M16X50MM",0.2,261.03,52.206,"BRAIANN.ARAGAO"
2025-08-05 00:00:00,PV-01,"PARAFUSO ALLEN M16X50MM",0.2,261.03,52.206,"BRAIANN.ARAGAO"
2025-04-15 00:00:00,BM-03,"DISCO DE DESBASTE 7 DEWALT",4,13.04439275,52.177571,"BRAIANN.ARAGAO"
2025-08-13 00:00:00,PM-01,"GRAMPO TERRA DUPLO GTDU H5/8",2,26.071125,52.14225,"BRAIANN.ARAGAO"
2025-04-03 00:00:00,PC-09,"ANEL CAT 1757904.000",1,52.11,52.11,"SOTREQ S/A"
2025-08-21 00:00:00,PV-01,"FILTRO DONALDSON P502420",1,52.00875,52.00875,"GABRIEL.ANDRADE"
2025-03-24 00:00:00,BM-02,"CAPA 1/2 PR 2 TRAMAS",2,26,52,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-08-25 00:00:00,VL-28,"FILTRO ANTIPOLEM CX AR CONDICI",1,52,52,"AUTOESTE AUTOMOVEIS LTDA"
2025-04-03 00:00:00,PV-01,"TEE SOLDAVEL 25MM",10,5.2,52,"REINO DA BORRACHA LTDA"
2025-09-09 00:00:00,PC-04,"CAPA 1/2 PR 2 TRAMAS",2,26,52,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-03-13 00:00:00,BM-03,"FG 90 3/4 NSP BOL X 3/4",1,52,52,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-04-17 00:00:00,GE-08,"CONJUNTO DE VENTILACAO VAZAO",1,51.93,51.93,"DCCO SOLUCOES EM ENERGIA E EQUIPAMENTOS LTDA"
2025-06-24 00:00:00,CB-09,"PORCA MERCEDES N000000005662",11,4.705454545454545,51.76,"MARDISA VEICULOS S/A"
2025-03-10 00:00:00,CB-19,"TAMPA MERCEDES A9584710130",1,51.75609,51.75609,"LUIZ.SANTOS"
2025-03-06 00:00:00,CB-23,"TAMPA MERCEDES A9584710130",1,51.75609,51.75609,"LUIZ.SANTOS"
2025-09-24 00:00:00,CB-16,"MANCHAO RAC44",1,51.73,51.73,"NACIONAL REFORMADORA DE PNEUS LTDA"
2025-09-23 00:00:00,CB-15,"MF. 3/4 NPT X 3/4PR",1,51.73,51.73,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-03-04 00:00:00,CB-15,"PARAFUSO MERCEDES A9909903801",3,17.209355,51.628065,"ALVARO.ISAQUE"
2025-03-04 00:00:00,CB-16,"PARAFUSO MERCEDES A9909903801",3,17.209354666666666,51.628064,"ALVARO.ISAQUE"
2025-07-02 00:00:00,CB-23,"ABRACADEIRA DE NYLON 9,0 X 760",1,51.439231,51.439231,"BRAIANN.ARAGAO"
2025-08-14 00:00:00,CG-01,"FILTRO MANN PU 1046X",1,51.364074,51.364074,"BRAIANN.ARAGAO"
2025-08-07 00:00:00,CP-01,"FILTRO MANN PU 1046X",1,51.364074,51.364074,"BRAIANN.ARAGAO"
2025-08-28 00:00:00,CP-03,"FILTRO MANN PU 1046X",1,51.364074,51.364074,"BRAIANN.ARAGAO"
2025-06-13 00:00:00,CA-05,"FILTRO MANN CF200/1",1,51.355556,51.355556,"BRAIANN.ARAGAO"
2025-07-28 00:00:00,CA-05,"FILTRO MANN CF200/1",1,51.355555,51.355555,"BRAIANN.ARAGAO"
2025-04-09 00:00:00,TE-06,"TARUGO DE NITANIL",0.846,60.53191489361702,51.21,"MIRANDA FERRAGENS LTDA"
2025-03-10 00:00:00,EH-07,"ANEL CAT 0951714.000",1,51.18,51.18,"SOTREQ S/A"
2025-05-26 00:00:00,BM-04,"CAPA 3/4 PR 2 TRAMAS",2,25.585,51.17,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-11-04 00:00:00,CC-01,"DIESEL S 10 ADITIVADO",9,5.6813579999999995,51.132222,"STHEFANNE.CIQUEIRA"
2025-11-05 00:00:00,CC-01,"DIESEL S 10 ADITIVADO",9,5.6736439999999995,51.062796,"STHEFANNE.CIQUEIRA"
2025-07-14 00:00:00,TE-02,"CAPA 1/2 PR TRAMAS S/DESCASQUE",2,25.41,50.82,"LUCAS COMPONENTES HIDRAULICOS EIRELI"
2025-09-01 00:00:00,PC-09,"OLEO 15W40 MOBIL AGRANEL",3,16.9288,50.7864,"STHEFANNE.CIQUEIRA"
2025-07-28 00:00:00,PC-05,"OLEO 15W40 MOBIL AGRANEL",3,16.927746666666668,50.78324,"STHEFANNE.CIQUEIRA"
2025-10-29 00:00:00,MN-01,"INSERTO CAT 279--5267",0,Infinity,50.7,"PARCEIROS TRANSPORTES LTDA"
2025-09-02 00:00:00,CA-05,"FILTRO MANN CF200/1",1,50.675278,50.675278,"BRAIANN.ARAGAO"
2025-09-19 00:00:00,CA-05,"FILTRO MANN CF200/1",1,50.675278,50.675278,"VANESSA.ALVES"
2025-02-28 00:00:00,CB-03,"GRAMPO DT SC 260 D",1,50.644792,50.644792,"LUIZ.SANTOS"
2025-02-28 00:00:00,CB-03,"GRAMPO DT SC 260 D",1,50.644792,50.644792,"LUIZ.SANTOS"
2025-02-03 00:00:00,CB-18,"GRAMPO DT SC 260 D",1,50.644792,50.644792,"LUIZ.SANTOS"
2025-02-18 00:00:00,RP-01,"PINO",0,Infinity,50.28,"PARCEIROS TRANSPORTES LTDA"
2025-03-05 00:00:00,PC-09,"ANEL CAT 0951678",1,50.27,50.27,"SOTREQ S/A"
2025-06-16 00:00:00,CB-24,"PORCA AC SX NYL BXA M14X1.50",10,5.026,50.26,"MARDISA VEICULOS SA"
2025-06-16 00:00:00,CB-08,"PORCA AC SX NYL BXA M14X1.50",10,5.025,50.25,"MARDISA VEICULOS SA"
2025-10-17 00:00:00,PV-01,"BLOCO DE CONTATO NF JNG LAY5",2,25.025034,50.050068,"BRAIANN.ARAGAO"
2025-09-01 00:00:00,TC-01,"BLOCO DE CONTATO NF JNG LAY5",2,25.025034,50.050068,"BRAIANN.ARAGAO"
2025-09-03 00:00:00,TC-01,"BLOCO DE CONTATO NF JNG LAY5",2,25.025034,50.050068,"BRAIANN.ARAGAO"
2025-10-13 00:00:00,VL-17,"OLEO LUBRAX 80W90 GL5",1,50,50,"REVISA CENTRO AUTOMOTIVO LTDA"
